Gas,"NFR/CRF Group",Source,Activity,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",1.58055545949742,1.66952683756096,1.77468551979626,1.97026144891347,2.43844518179227,2.93115355512636,3.34152523882762,3.14381341449788,2.52501471839842,2.07881944126619,1.63859240861624,0.905529043451476,0.00398226615426995
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon bank: HFC-143a","kt CO2 equivalent",1527.68267908883,1571.83958724714,1559.26283456685,1453.11384772017,1213.43314148036,1083.38016977319,941.21194296251,782.331084636226,673.890857564952,559.536527150804,442.592950627278,331.534867849433,231.861145484841
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon in products at disposal: HFC-143a","kt CO2 equivalent",49.9345950187797,75.2684169143834,101.905685083186,125.727117728193,142.934679950551,161.852063325136,172.401841399061,175.267105492386,166.179891866437,146.488194684889,120.765295305874,121.197365023442,107.406767695967
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon used for manufacturing: HFC-143a","kt CO2 equivalent",18.6308892478072,17.0384555670048,15.9195591441878,14.2821427385029,11.1452494633459,7.83195025197463,4.32847471189799,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon bank: HFC-152a","kt CO2 equivalent",0.0276605636358195,0.00460710402595826,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon in products at disposal: HFC-152a","kt CO2 equivalent",0.0557649240956671,0.013085593004191,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon bank: HFC-32","kt CO2 equivalent",0.0581498149747426,0.358301171618005,0.948584109757569,1.80594934280658,3.11762027193404,5.08907332618505,7.76118958495164,11.1535260174223,14.8322667645854,18.2611899909836,21.5905351147354,24.8120405160616,27.3608691112295
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, chill","Halocarbon used for manufacturing: HFC-32","kt CO2 equivalent",0.0290985430206239,0.0596739771184613,0.0918342000310773,0.156517231136485,0.319693128431328,0.491641468788724,0.673138637838851,0.896184020379939,0.716343328121387,0.61400992506618,0.561330987585857,0.495285148403129,0.46225440508119
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon bank: HFC-125","kt CO2 equivalent",164.661593896203,175.290404151705,179.293784621404,171.583749828996,147.663104585843,135.068132216309,119.868696019984,103.520181318682,93.6027755423826,83.3520182002632,72.7906264498373,63.3501553623123,54.1803627423426
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",6.79599834254452,10.8087708544802,15.4144749943715,19.1264200974198,21.5235238056868,24.2750625685733,25.449942965232,24.1435653089949,20.8186049390441,17.1887962049901,13.6439947080453,13.4181208253177,12.6405190180703
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",2.08783616213248,2.0746673161278,1.8622059048517,1.73971980484738,1.60003844679539,1.44706627660697,1.26762252274671,1.04363192354895,0.879716183232628,0.710347154987636,0.439757368267288,0.221764353077798,0.000467896216189231
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon bank: HFC-134a","kt CO2 equivalent",6.88539266951394,8.80344840547677,10.4304028993794,11.2583093999266,10.8429526442183,11.2432766287981,11.5896589513952,11.9814776817426,12.7613016520699,13.3731789135626,13.7502598982721,14.1043093753951,14.1132060815931
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon in products at disposal: HFC-134a","kt CO2 equivalent",0.248550156185944,0.717099860034519,1.31324048761494,1.76365914269238,2.05822427041417,2.38834911966086,2.48536452342541,2.07553457835898,1.39514515533319,0.904593622899324,0.595023042774613,0.611327046642599,0.946355999252198
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",0.0778372803919971,0.139010105285074,0.190100630606711,0.250716974396491,0.329979513086293,0.421400144678198,0.482228042780272,0.462949073438226,0.372595176022557,0.29037945143342,0.166113916367637,0.0837692657625195,0.00017673533772697
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon bank: HFC-143a","kt CO2 equivalent",289.986762194664,298.576223026125,296.773474207277,277.493649005781,234.348970255498,209.734807630667,180.829123979962,149.080055152461,126.982561398161,104.159406863345,81.2530182706035,60.5249618850614,42.0702261537829
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon in products at disposal: HFC-143a","kt CO2 equivalent",13.2151787145174,17.4360143344264,22.5385079967801,27.0493037907104,29.9370581783733,33.3064121388607,35.0453160183232,35.1746929247642,33.0260876683584,28.9573758471052,23.8260082938464,23.432294146504,20.2784395794077
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial central systems, frozen","Halocarbon used for manufacturing: HFC-143a","kt CO2 equivalent",3.73619067425284,3.45683456961569,2.83184600587096,2.34226951460212,1.74191473665206,1.06528718990681,0.437684972612697,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon bank: HFC-125","kt CO2 equivalent",232.330312545815,247.856463194773,253.492996489766,242.553856677206,208.91580698001,189.849154114065,171.179510473921,152.473961781614,143.163133110831,134.246734191004,125.055263685058,118.254718960481,111.281418776026
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",20.4408993045444,32.7097948477571,44.1336947296697,54.4306749381526,63.4963839913543,70.5738773616514,72.4070279331989,65.5719786586845,56.8203223109963,48.6110890112393,41.2694381469999,41.1530822559656,40.9836581082173
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",4.05201331622481,4.15563712808808,4.11921466555977,4.07980355542242,4.03672649654158,3.98954214701868,3.93610878655466,3.40648485292052,3.29242004485666,3.20859432763096,2.53382809280875,2.30367968850672,1.94480693897348
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon bank: HFC-134a","kt CO2 equivalent",158.252133672191,164.60357207056,165.89819863702,158.566242240243,138.645598920872,129.471896025534,121.58559608209,114.074320261112,112.179333393233,108.867787348125,104.323587359802,101.471813413868,97.8603675329736
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon in products at disposal: HFC-134a","kt CO2 equivalent",17.1437799761382,23.4847731847449,29.1526649719702,34.2428912786683,38.8408381450848,42.4660381655384,43.6130919081928,41.0632416613599,36.7381282548163,31.9073856324055,27.2064538629267,27.1049361267382,27.1493693681772
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",2.66880528514744,2.73705574532679,3.04730681029424,3.37341609243872,3.71600854316538,4.07587313468727,4.4518859144941,4.57748994371749,4.10864350897256,3.26026220915218,2.82149443763358,2.32540759387724,1.78262081891813
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon bank: HFC-143a","kt CO2 equivalent",407.026286771218,419.510188103634,418.74212839547,393.821405241068,335.164860321337,300.406508944517,265.015168018407,227.808485780408,205.075843123901,181.550850126724,157.985081862873,138.414339301384,119.674991083668
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon in products at disposal: HFC-143a","kt CO2 equivalent",36.5790683600192,49.9064758488363,62.3218939145446,73.4230081746252,83.7218751175031,92.1810329633935,97.0036439859518,97.6007416104773,93.1588273943176,84.4534759500025,73.4814417109959,73.6435999393382,72.8681312729955
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon used for manufacturing: HFC-143a","kt CO2 equivalent",7.25109346159906,7.43652867407812,6.35959682148364,5.22335418349716,4.02334770156967,2.75551984031657,1.41516892463558,1.15115525134485,0.728132060514361,0.292467487535591,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon bank: HFC-152a","kt CO2 equivalent",0.00809413423017517,0.0013347504560234,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, chill","Halocarbon in products at disposal: HFC-152a","kt CO2 equivalent",0.043315985088137,0.0101410699420141,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon bank: HFC-125","kt CO2 equivalent",64.7964985688189,69.1108354606688,71.0248677027806,68.6148796314193,59.9369586133469,55.2245035010564,50.3219836686409,45.0750730898384,42.4410500994413,39.7514978602652,36.8907150958045,34.7484685258005,32.6114794609467
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",4.86284180872252,7.58657969145693,10.6697548298266,13.4870359610012,16.014152356645,18.1384579778234,19.2841834186112,18.6189008482321,16.5524402095992,14.3265820730358,12.1891862845326,12.1198633861284,12.0706075753849
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",1.19142818265098,1.22201816930296,1.24653006020881,1.26145615868635,1.24149751484111,1.21985970031811,1.09183918393689,1.02481768931422,0.967722705437326,0.869460102264696,0.671690050480728,0.609535584195013,0.548699783762091
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon bank: HFC-134a","kt CO2 equivalent",2.70238933987997,3.38482623900819,3.83223985389362,3.91407579255296,3.58621820533916,3.60101740694282,3.77107611308712,4.0613845273571,4.5018664859476,4.88094523973844,5.13112188325507,5.40949998532705,5.6512825742329
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon in products at disposal: HFC-134a","kt CO2 equivalent",0.177750462844915,0.495829017114501,0.898263897691517,1.23799337727138,1.52970575987322,1.77890210032703,1.87345880292647,1.58230671041816,1.08858284232818,0.744972224512945,0.532032595080827,0.47151669259845,0.456211410532464
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",0.0444180055870035,0.045558418523799,0.0593841307123517,0.0912204575783542,0.182449019579337,0.278624684577375,0.406780085569948,0.419777480952728,0.389559705034817,0.339606958117016,0.253724211322897,0.230245977333326,0.207265860194679
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon bank: HFC-143a","kt CO2 equivalent",114.137191485775,118.175537547872,119.055379094399,113.768677331361,98.8508954226505,90.2181218791359,80.6775288631225,69.7727527671675,62.9078065666095,55.9307733789119,49.0107158028662,43.2929094179306,37.7599801272501
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon in products at disposal: HFC-143a","kt CO2 equivalent",9.47758610323745,12.2970126756993,15.6743770536703,19.112505673396,22.2855220979764,24.9255720668128,26.6216734710854,27.2507963888034,26.3995563958568,24.1969318910608,21.2824232905583,21.5541468605126,21.5741966136857
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial condensing units, frozen","Halocarbon used for manufacturing: HFC-143a","kt CO2 equivalent",2.1320651797539,2.18680621739915,2.17710992399137,2.07406739882577,1.65683484241514,1.2158168873609,0.374648644092127,0.126965652828148,0.0770963358540903,0.0516119094293814,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon bank: HFC-125","kt CO2 equivalent",2.28399970967349,2.44959321803969,2.59565052860639,2.71828094427113,2.81528628025104,2.89010410658803,2.92266906017198,2.88797555789619,2.78554966706511,2.62752017722239,2.43214103352566,2.21958029608837,2.00544647265526
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",1.57804018158324,2.65013751263023,3.9802826851247,5.38377526841559,6.69299170051314,7.90356971743848,9.00616415997979,9.89528416478423,10.4128463906647,10.5581614862367,10.403850366699,10.5068615143375,10.358214602475
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon used for manufacturing: HFC-125","kt CO2 equivalent",0.0192189443006527,0.0188931020873646,0.0185503337762403,0.0181839897038144,0.017789934497511,0.0182764026487257,0.0140823171044437,0.00959660185562458,0.0048561579654879,0.00195171580499449,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon bank: HFC-134a","kt CO2 equivalent",7.96141816002437,8.29773805078454,8.57935750295584,8.80209945487763,8.96390988481754,9.06139178482912,9.08754028716879,9.05125574870803,8.96395413024233,8.82238569197902,8.58446694564828,8.22292126436803,7.71199840476875
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon in products at disposal: HFC-134a","kt CO2 equivalent",16.056268919452,20.0436891122314,23.7989697404723,27.3004438719213,30.5298582602996,33.256188168576,35.1543940391898,35.7216924861491,34.7373896099471,32.8688834004376,30.7980859920029,30.2378204765322,29.6369899588782
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon used for manufacturing: HFC-134a","kt CO2 equivalent",0.0547044349025879,0.0553101385719613,0.0559430830671723,0.0565931229608417,0.057255039557561,0.0571121220226447,0.0558499592437136,0.0550221936598572,0.051738202968253,0.0461650523043304,0.0332485918951211,0.0199735079519714,8.74210194066331e-05
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon bank: HFC-143a","kt CO2 equivalent",4.08722654400621,4.38355651969831,4.64492644884088,4.86437430112709,5.03796564343608,5.17185265170794,5.23012770795858,5.16804352416013,4.98475191353202,4.70195755745704,4.35232579558367,3.97194747780007,3.58875417168632
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon in products at disposal: HFC-143a","kt CO2 equivalent",2.82390901436175,4.7424311730814,7.12273116417556,9.63428654890218,11.9771347236928,14.1434684443418,16.1165654948525,17.7076491303357,18.633828902082,18.8938709948499,18.6177303733299,18.8020694126666,18.5360651884548
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, chill","Halocarbon used for manufacturing: HFC-143a","kt CO2 equivalent",0.0343921266204881,0.0338093069701132,0.0331958388055092,0.0325401826384691,0.0318352384347188,0.0327056386758334,0.0252000869759952,0.0171732111352184,0.00869008589526887,0.00349276986892202,-,-,-
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, frozen","Halocarbon bank: HFC-125","kt CO2 equivalent",1.28675111793236,1.35481921517327,1.41422522029569,1.46403314491922,1.50292020924535,1.52984293874627,1.53989046295001,1.52903970162818,1.49733317294781,1.44136937691512,1.35278034869652,1.24530670026266,1.13865550938232
"Total GHGs in CO2 Eq.",2F1a,"Commercial Refrigeration: Commercial integral systems, frozen","Halocarbon in products at disposal: HFC-125","kt CO2 equivalent",2.05389261248774,2.70185335729523,3.36705083598329,4.00471016954355,4.59538423947091,5.1162034828935,5.52429718363786,5.73233119996436,5.70577320078729,5.53541160632999,5.28865933804334,5.24332796939543,5.15403032903207
